datetime,Q,SC
7/11/2018 15:00:00,242,23
7/11/2018 15:15:00,246,23
7/11/2018 15:30:00,246,23
7/11/2018 15:45:00,251,22
7/11/2018 16:00:00,244,22
7/11/2018 16:15:00,246,22
7/11/2018 16:30:00,240,22
7/11/2018 16:45:00,246,22
7/11/2018 17:00:00,242,22
7/11/2018 17:15:00,249,22
7/11/2018 17:30:00,246,21
7/11/2018 17:45:00,246,21
7/11/2018 18:00:00,249,21
7/11/2018 18:15:00,249,21
7/11/2018 18:30:00,235,21
7/11/2018 18:45:00,251,21
7/11/2018 19:00:00,244,21
7/11/2018 19:15:00,244,21
7/11/2018 19:30:00,249,21
7/11/2018 19:45:00,240,21
7/11/2018 20:00:00,254,21
7/11/2018 20:15:00,249,21
7/11/2018 20:30:00,235,21
7/11/2018 20:45:00,240,22
7/11/2018 21:00:00,246,22
7/11/2018 21:15:00,244,22
7/11/2018 21:30:00,246,22
7/11/2018 21:45:00,244,22
7/11/2018 22:00:00,251,22
7/11/2018 22:15:00,237,22
7/11/2018 22:30:00,242,22
7/11/2018 22:45:00,244,22
7/11/2018 23:00:00,237,22
7/11/2018 23:15:00,246,23
7/11/2018 23:30:00,237,23
7/11/2018 23:45:00,240,23
7/12/2018 00:00:00,235,23
7/12/2018 00:15:00,231,23
7/12/2018 00:30:00,240,23
7/12/2018 00:45:00,240,23
7/12/2018 01:00:00,237,24
7/12/2018 01:15:00,233,24
7/12/2018 01:30:00,231,24
7/12/2018 01:45:00,231,24
7/12/2018 02:00:00,231,24
7/12/2018 02:15:00,228,24
7/12/2018 02:30:00,220,24
7/12/2018 02:45:00,218,24
7/12/2018 03:00:00,226,24
7/12/2018 03:15:00,226,24
7/12/2018 03:30:00,224,24
7/12/2018 03:45:00,224,24
7/12/2018 04:00:00,224,24
7/12/2018 04:15:00,220,24
7/12/2018 04:30:00,220,24
7/12/2018 04:45:00,218,25
7/12/2018 05:00:00,204,25
7/12/2018 05:15:00,213,25
7/12/2018 05:30:00,215,25
7/12/2018 05:45:00,222,25
7/12/2018 06:00:00,215,25
7/12/2018 06:15:00,213,25
7/12/2018 06:30:00,213,25
7/12/2018 06:45:00,213,25
7/12/2018 07:00:00,213,25
7/12/2018 07:15:00,204,25
7/12/2018 07:30:00,204,25
7/12/2018 07:45:00,204,25
7/12/2018 08:00:00,211,25
7/12/2018 08:15:00,204,25
7/12/2018 08:30:00,204,25
7/12/2018 08:45:00,199,25
7/12/2018 09:00:00,202,25
7/12/2018 09:15:00,197,25
7/12/2018 09:30:00,194,25
7/12/2018 09:45:00,199,25
7/12/2018 10:00:00,197,25
7/12/2018 10:15:00,189,25
7/12/2018 10:30:00,194,25
7/12/2018 10:45:00,192,25
7/12/2018 11:00:00,197,25
7/12/2018 11:15:00,197,25
7/12/2018 11:30:00,199,25
7/12/2018 11:45:00,207,25
7/12/2018 12:00:00,209,25
7/12/2018 12:15:00,218,25
7/12/2018 12:30:00,211,25
7/12/2018 12:45:00,215,24
7/12/2018 13:00:00,218,24
7/12/2018 13:15:00,226,24
7/12/2018 13:30:00,222,24
7/12/2018 13:45:00,226,24
7/12/2018 14:00:00,224,24
7/12/2018 14:15:00,237,23
7/12/2018 14:30:00,233,23
7/12/2018 14:45:00,240,23
7/12/2018 15:00:00,233,23
7/12/2018 15:15:00,235,23
7/12/2018 15:30:00,242,22
7/12/2018 15:45:00,240,22
7/12/2018 16:00:00,235,22
7/12/2018 16:15:00,246,22
7/12/2018 16:30:00,246,22
7/12/2018 16:45:00,246,22
7/12/2018 17:00:00,246,22
7/12/2018 17:15:00,246,21
7/12/2018 17:30:00,249,21
7/12/2018 17:45:00,249,21
7/12/2018 18:00:00,244,21
7/12/2018 18:15:00,251,21
7/12/2018 18:30:00,251,21
7/12/2018 18:45:00,242,21
7/12/2018 19:00:00,254,21
7/12/2018 19:15:00,256,21
7/12/2018 19:30:00,244,21
7/12/2018 19:45:00,242,21
7/12/2018 20:00:00,246,21
7/12/2018 20:15:00,249,21
7/12/2018 20:30:00,249,21
7/12/2018 20:45:00,244,21
7/12/2018 21:00:00,244,21
7/12/2018 21:15:00,244,21
7/12/2018 21:30:00,240,21
7/12/2018 21:45:00,240,22
7/12/2018 22:00:00,235,22
7/12/2018 22:15:00,235,22
7/12/2018 22:30:00,235,22
7/12/2018 22:45:00,228,22
7/12/2018 23:00:00,228,22
7/12/2018 23:15:00,228,22
7/12/2018 23:30:00,220,22
7/12/2018 23:45:00,228,22
7/13/2018 00:00:00,226,22
7/13/2018 00:15:00,213,22
7/13/2018 00:30:00,218,22
7/13/2018 00:45:00,218,22
7/13/2018 01:00:00,215,22
7/13/2018 01:15:00,218,22
7/13/2018 01:30:00,211,22
7/13/2018 01:45:00,207,23
7/13/2018 02:00:00,213,23
7/13/2018 02:15:00,209,23
7/13/2018 02:30:00,207,23
7/13/2018 02:45:00,202,23
7/13/2018 03:00:00,204,23
7/13/2018 03:15:00,202,23
7/13/2018 03:30:00,209,23
7/13/2018 03:45:00,202,23
7/13/2018 04:00:00,207,23
7/13/2018 04:15:00,199,23
7/13/2018 04:30:00,197,23
7/13/2018 04:45:00,197,23
7/13/2018 05:00:00,199,23
7/13/2018 05:15:00,192,24
7/13/2018 05:30:00,194,24
7/13/2018 05:45:00,185,24
7/13/2018 06:00:00,189,24
7/13/2018 06:15:00,189,24
7/13/2018 06:30:00,185,24
7/13/2018 06:45:00,187,24
7/13/2018 07:00:00,182,24
7/13/2018 07:15:00,187,24
7/13/2018 07:30:00,187,24
7/13/2018 07:45:00,187,24
7/13/2018 08:00:00,180,24
7/13/2018 08:15:00,182,24
7/13/2018 08:30:00,180,24
7/13/2018 08:45:00,182,24
7/13/2018 09:00:00,180,25
7/13/2018 09:15:00,185,25
7/13/2018 09:30:00,178,25
7/13/2018 09:45:00,180,25
7/13/2018 10:00:00,182,25
7/13/2018 10:15:00,185,25
7/13/2018 10:30:00,192,25
7/13/2018 10:45:00,189,25
7/13/2018 11:00:00,192,25
7/13/2018 11:15:00,194,25
7/13/2018 11:30:00,187,25
7/13/2018 11:45:00,194,25
7/13/2018 12:00:00,199,25
7/13/2018 12:15:00,199,25
7/13/2018 12:30:00,204,25
7/13/2018 12:45:00,213,25
7/13/2018 13:00:00,207,25
7/13/2018 13:15:00,194,25
7/13/2018 13:30:00,207,25
7/13/2018 13:45:00,207,24
7/13/2018 14:00:00,202,24
7/13/2018 14:15:00,204,24
7/13/2018 14:30:00,207,24
7/13/2018 14:45:00,211,24
7/13/2018 15:00:00,199,24
7/13/2018 15:15:00,204,24
7/13/2018 15:30:00,199,24
7/13/2018 15:45:00,207,24
7/13/2018 16:00:00,199,23
7/13/2018 16:15:00,204,23
7/13/2018 16:30:00,209,23
7/13/2018 16:45:00,202,23
7/13/2018 17:00:00,199,23
7/13/2018 17:15:00,197,23
7/13/2018 17:30:00,199,23
7/13/2018 17:45:00,202,23
7/13/2018 18:00:00,202,23
7/13/2018 18:15:00,199,23
7/13/2018 18:30:00,199,23
7/13/2018 18:45:00,197,23
7/13/2018 19:00:00,199,23
7/13/2018 19:15:00,194,23
7/13/2018 19:30:00,194,23
7/13/2018 19:45:00,202,23
7/13/2018 20:00:00,197,23
7/13/2018 20:15:00,194,23
7/13/2018 20:30:00,202,23
7/13/2018 20:45:00,199,23
7/13/2018 21:00:00,202,23
7/13/2018 21:15:00,194,23
7/13/2018 21:30:00,202,23
7/13/2018 21:45:00,202,23
7/13/2018 22:00:00,187,23
7/13/2018 22:15:00,199,23
7/13/2018 22:30:00,204,23
7/13/2018 22:45:00,194,23
7/13/2018 23:00:00,192,23
7/13/2018 23:15:00,199,23
7/13/2018 23:30:00,194,23
7/13/2018 23:45:00,202,23
7/14/2018 00:00:00,199,23
7/14/2018 00:15:00,197,23
7/14/2018 00:30:00,207,23
7/14/2018 00:45:00,202,23
7/14/2018 01:00:00,204,23
7/14/2018 01:15:00,207,23
7/14/2018 01:30:00,202,23
7/14/2018 01:45:00,197,23
7/14/2018 02:00:00,199,23
7/14/2018 02:15:00,207,23
7/14/2018 02:30:00,199,23
7/14/2018 02:45:00,207,23
7/14/2018 03:00:00,199,23
7/14/2018 03:15:00,197,23
7/14/2018 03:30:00,197,23
7/14/2018 03:45:00,199,23
7/14/2018 04:00:00,209,23
7/14/2018 04:15:00,202,22
7/14/2018 04:30:00,199,23
7/14/2018 04:45:00,197,23
7/14/2018 05:00:00,209,23
7/14/2018 05:15:00,202,22
7/14/2018 05:30:00,202,22
7/14/2018 05:45:00,207,22
7/14/2018 06:00:00,207,22
7/14/2018 06:15:00,207,22
7/14/2018 06:30:00,199,22
7/14/2018 06:45:00,204,23
7/14/2018 07:00:00,204,23
7/14/2018 07:15:00,207,23
7/14/2018 07:30:00,204,23
7/14/2018 07:45:00,207,23
7/14/2018 08:00:00,202,23
7/14/2018 08:15:00,204,23
7/14/2018 08:30:00,207,23
7/14/2018 08:45:00,204,23
7/14/2018 09:00:00,207,22
7/14/2018 09:15:00,213,22
7/14/2018 09:30:00,213,22
7/14/2018 09:45:00,204,22
7/14/2018 10:00:00,209,22
7/14/2018 10:15:00,213,22
7/14/2018 10:30:00,211,22
7/14/2018 10:45:00,215,22
7/14/2018 11:00:00,213,22
7/14/2018 11:15:00,218,22
7/14/2018 11:30:00,211,22
7/14/2018 11:45:00,226,22
7/14/2018 12:00:00,215,22
7/14/2018 12:15:00,215,22
7/14/2018 12:30:00,218,22
7/14/2018 12:45:00,224,22
7/14/2018 13:00:00,224,22
7/14/2018 13:15:00,231,22
7/14/2018 13:30:00,218,22
7/14/2018 13:45:00,228,22
7/14/2018 14:00:00,224,22
7/14/2018 14:15:00,231,22
7/14/2018 14:30:00,222,22
7/14/2018 14:45:00,228,22
7/14/2018 15:00:00,226,22
7/14/2018 15:15:00,224,22
7/14/2018 15:30:00,218,22
7/14/2018 15:45:00,220,22
7/14/2018 16:00:00,211,22
7/14/2018 16:15:00,224,22
7/14/2018 16:30:00,215,22
7/14/2018 16:45:00,224,22
7/14/2018 17:00:00,218,22
7/14/2018 17:15:00,226,22
7/14/2018 17:30:00,226,22
7/14/2018 17:45:00,222,22
7/14/2018 18:00:00,224,22
7/14/2018 18:15:00,226,22
7/14/2018 18:30:00,224,21
7/14/2018 18:45:00,224,22
7/14/2018 19:00:00,224,21
7/14/2018 19:15:00,231,21
7/14/2018 19:30:00,226,21
7/14/2018 19:45:00,226,21
7/14/2018 20:00:00,218,21
7/14/2018 20:15:00,222,21
7/14/2018 20:30:00,220,21
7/14/2018 20:45:00,218,21
7/14/2018 21:00:00,226,21
7/14/2018 21:15:00,224,21
7/14/2018 21:30:00,220,21
7/14/2018 21:45:00,228,21
7/14/2018 22:00:00,226,21
7/14/2018 22:15:00,226,21
7/14/2018 22:30:00,224,21
7/14/2018 22:45:00,228,21
7/14/2018 23:00:00,231,21
7/14/2018 23:15:00,228,21
7/14/2018 23:30:00,226,21
7/14/2018 23:45:00,228,21
7/15/2018 00:00:00,226,21
7/15/2018 00:15:00,228,21
7/15/2018 00:30:00,231,21
7/15/2018 00:45:00,231,21
7/15/2018 01:00:00,233,21
7/15/2018 01:15:00,237,21
7/15/2018 01:30:00,231,21
7/15/2018 01:45:00,235,21
7/15/2018 02:00:00,240,21
7/15/2018 02:15:00,235,21
7/15/2018 02:30:00,235,21
7/15/2018 02:45:00,237,21
7/15/2018 03:00:00,228,21
7/15/2018 03:15:00,233,21
7/15/2018 03:30:00,228,21
7/15/2018 03:45:00,235,22
7/15/2018 04:00:00,226,22
7/15/2018 04:15:00,235,22
7/15/2018 04:30:00,231,22
7/15/2018 04:45:00,237,21
7/15/2018 05:00:00,231,21
7/15/2018 05:15:00,233,21
7/15/2018 05:30:00,233,21
7/15/2018 05:45:00,237,21
7/15/2018 06:00:00,228,21
7/15/2018 06:15:00,244,21
7/15/2018 06:30:00,237,21
7/15/2018 06:45:00,242,21
7/15/2018 07:00:00,237,21
7/15/2018 07:15:00,237,21
7/15/2018 07:30:00,240,21
7/15/2018 07:45:00,237,21
7/15/2018 08:00:00,242,21
7/15/2018 08:15:00,249,21
7/15/2018 08:30:00,244,21
7/15/2018 08:45:00,244,21
7/15/2018 09:00:00,242,21
7/15/2018 09:15:00,242,21
7/15/2018 09:30:00,244,21
7/15/2018 09:45:00,242,21
7/15/2018 10:00:00,244,21
7/15/2018 10:15:00,244,21
7/15/2018 10:30:00,246,21
7/15/2018 10:45:00,249,21
7/15/2018 11:00:00,244,21
7/15/2018 11:15:00,242,21
7/15/2018 11:30:00,251,21
7/15/2018 11:45:00,251,21
7/15/2018 12:00:00,256,21
7/15/2018 12:15:00,244,21
7/15/2018 12:30:00,254,21
7/15/2018 12:45:00,254,21
7/15/2018 13:00:00,249,21
7/15/2018 13:15:00,254,21
7/15/2018 13:30:00,256,21
7/15/2018 13:45:00,254,21
7/15/2018 14:00:00,251,21
7/15/2018 14:15:00,249,21
7/15/2018 14:30:00,249,21
7/15/2018 14:45:00,259,21
7/15/2018 15:00:00,246,21
7/15/2018 15:15:00,264,21
7/15/2018 15:30:00,254,21
7/15/2018 15:45:00,261,21
7/15/2018 16:00:00,269,21
7/15/2018 16:15:00,264,21
7/15/2018 16:30:00,272,21
7/15/2018 16:45:00,269,21
7/15/2018 17:00:00,267,21
7/15/2018 17:15:00,272,21
7/15/2018 17:30:00,267,21
7/15/2018 17:45:00,272,21
7/15/2018 18:00:00,280,21
7/15/2018 18:15:00,286,20
7/15/2018 18:30:00,283,20
7/15/2018 18:45:00,272,20
7/15/2018 19:00:00,280,20
7/15/2018 19:15:00,269,20
7/15/2018 19:30:00,280,20
7/15/2018 19:45:00,283,20
7/15/2018 20:00:00,275,20
7/15/2018 20:15:00,280,20
7/15/2018 20:30:00,267,20
7/15/2018 20:45:00,277,20
7/15/2018 21:00:00,272,20
7/15/2018 21:15:00,272,20
7/15/2018 21:30:00,261,20
7/15/2018 21:45:00,267,20
7/15/2018 22:00:00,264,20
7/15/2018 22:15:00,272,20
7/15/2018 22:30:00,272,21
7/15/2018 22:45:00,254,21
7/15/2018 23:00:00,264,21
7/15/2018 23:15:00,259,21
7/15/2018 23:30:00,256,21
7/15/2018 23:45:00,259,21
7/16/2018 00:00:00,249,21
7/16/2018 00:15:00,256,21
7/16/2018 00:30:00,259,21
7/16/2018 00:45:00,254,21
7/16/2018 01:00:00,249,22
7/16/2018 01:15:00,246,22
7/16/2018 01:30:00,251,22
7/16/2018 01:45:00,249,22
7/16/2018 02:00:00,249,22
7/16/2018 02:15:00,251,22
7/16/2018 02:30:00,244,22
7/16/2018 02:45:00,244,22
7/16/2018 03:00:00,240,23
7/16/2018 03:15:00,242,23
7/16/2018 03:30:00,235,23
7/16/2018 03:45:00,242,23
7/16/2018 04:00:00,244,23
7/16/2018 04:15:00,244,23
7/16/2018 04:30:00,237,23
7/16/2018 04:45:00,235,23
7/16/2018 05:00:00,240,23
7/16/2018 05:15:00,231,23
7/16/2018 05:30:00,237,23
7/16/2018 05:45:00,224,23
7/16/2018 06:00:00,235,23
7/16/2018 06:15:00,235,23
7/16/2018 06:30:00,218,24
7/16/2018 06:45:00,240,24
7/16/2018 07:00:00,226,24
7/16/2018 07:15:00,226,24
7/16/2018 07:30:00,233,24
7/16/2018 07:45:00,231,24
7/16/2018 08:00:00,226,24
7/16/2018 08:15:00,224,24
7/16/2018 08:30:00,222,24
7/16/2018 08:45:00,220,24
7/16/2018 09:00:00,228,24
7/16/2018 09:15:00,218,25
7/16/2018 09:30:00,218,25
7/16/2018 09:45:00,224,25
7/16/2018 10:00:00,226,25
7/16/2018 10:15:00,228,24
7/16/2018 10:30:00,226,24
7/16/2018 10:45:00,228,24
7/16/2018 11:00:00,226,24
7/16/2018 11:15:00,224,24
7/16/2018 11:30:00,231,24
7/16/2018 11:45:00,231,24
7/16/2018 12:00:00,231,24
7/16/2018 12:15:00,235,24
7/16/2018 12:30:00,233,24
7/16/2018 12:45:00,235,24
7/16/2018 13:00:00,237,24
7/16/2018 13:15:00,228,24
7/16/2018 13:30:00,235,24
7/16/2018 13:45:00,233,24
7/16/2018 14:00:00,224,24
7/16/2018 14:15:00,235,24
7/16/2018 14:30:00,228,24
7/16/2018 14:45:00,231,24
7/16/2018 15:00:00,231,23
7/16/2018 15:15:00,237,23
7/16/2018 15:30:00,231,23
7/16/2018 15:45:00,235,23
7/16/2018 16:00:00,240,23
7/16/2018 16:15:00,237,23
7/16/2018 16:30:00,244,23
7/16/2018 16:45:00,237,23
7/16/2018 17:00:00,244,23
7/16/2018 17:15:00,237,23
7/16/2018 17:30:00,242,23
7/16/2018 17:45:00,240,23
7/16/2018 18:00:00,237,22
7/16/2018 18:15:00,235,22
7/16/2018 18:30:00,237,22
7/16/2018 18:45:00,237,22
7/16/2018 19:00:00,237,22
7/16/2018 19:15:00,242,22
7/16/2018 19:30:00,240,22
7/16/2018 19:45:00,240,22
7/16/2018 20:00:00,242,22
7/16/2018 20:15:00,235,22
7/16/2018 20:30:00,235,22
7/16/2018 20:45:00,237,22
7/16/2018 21:00:00,231,22
7/16/2018 21:15:00,240,22
7/16/2018 21:30:00,231,22
7/16/2018 21:45:00,222,22
7/16/2018 22:00:00,231,22
7/16/2018 22:15:00,220,22
7/16/2018 22:30:00,222,22
7/16/2018 22:45:00,222,22
7/16/2018 23:00:00,218,22
7/16/2018 23:15:00,231,22
7/16/2018 23:30:00,220,22
7/16/2018 23:45:00,220,22
7/17/2018 00:00:00,215,22
7/17/2018 00:15:00,215,22
7/17/2018 00:30:00,213,22
7/17/2018 00:45:00,207,23
7/17/2018 01:00:00,220,23
7/17/2018 01:15:00,211,23
7/17/2018 01:30:00,209,23
7/17/2018 01:45:00,209,23
7/17/2018 02:00:00,209,23
7/17/2018 02:15:00,211,23
7/17/2018 02:30:00,204,23
7/17/2018 02:45:00,207,23
7/17/2018 03:00:00,204,24
7/17/2018 03:15:00,202,24
7/17/2018 03:30:00,202,24
7/17/2018 03:45:00,204,24
7/17/2018 04:00:00,199,24
7/17/2018 04:15:00,197,24
7/17/2018 04:30:00,189,24
7/17/2018 04:45:00,194,24
7/17/2018 05:00:00,194,24
7/17/2018 05:15:00,197,24
7/17/2018 05:30:00,189,24
7/17/2018 05:45:00,187,24
7/17/2018 06:00:00,185,24
7/17/2018 06:15:00,185,24
7/17/2018 06:30:00,175,24
7/17/2018 06:45:00,182,25
7/17/2018 07:00:00,185,25
7/17/2018 07:15:00,180,25
7/17/2018 07:30:00,178,25
7/17/2018 07:45:00,178,25
7/17/2018 08:00:00,180,25
7/17/2018 08:15:00,175,25
7/17/2018 08:30:00,187,25
7/17/2018 08:45:00,175,25
7/17/2018 09:00:00,175,25
7/17/2018 09:15:00,175,25
7/17/2018 09:30:00,168,26
7/17/2018 09:45:00,173,26
7/17/2018 10:00:00,168,26
7/17/2018 10:15:00,173,26
7/17/2018 10:30:00,173,26
7/17/2018 10:45:00,180,26
7/17/2018 11:00:00,182,26
7/17/2018 11:15:00,178,26
7/17/2018 11:30:00,180,26
7/17/2018 11:45:00,180,26
7/17/2018 12:00:00,192,26
7/17/2018 12:15:00,187,26
7/17/2018 12:30:00,187,26
7/17/2018 12:45:00,189,26
7/17/2018 13:00:00,194,26
7/17/2018 13:15:00,202,25
7/17/2018 13:30:00,194,26
7/17/2018 13:45:00,194,25
7/17/2018 14:00:00,202,25
7/17/2018 14:15:00,211,25
7/17/2018 14:30:00,202,25
7/17/2018 14:45:00,209,25
7/17/2018 15:00:00,213,25
7/17/2018 15:15:00,213,25
7/17/2018 15:30:00,215,25
7/17/2018 15:45:00,215,24
7/17/2018 16:00:00,218,24
7/17/2018 16:15:00,222,24
7/17/2018 16:30:00,231,24
7/17/2018 16:45:00,226,24
7/17/2018 17:00:00,228,24
7/17/2018 17:15:00,231,23
7/17/2018 17:30:00,231,23
7/17/2018 17:45:00,224,23
7/17/2018 18:00:00,222,23
7/17/2018 18:15:00,228,23
7/17/2018 18:30:00,226,23
7/17/2018 18:45:00,228,22
7/17/2018 19:00:00,224,22
7/17/2018 19:15:00,224,22
7/17/2018 19:30:00,228,22
7/17/2018 19:45:00,222,22
7/17/2018 20:00:00,222,22
7/17/2018 20:15:00,222,22
7/17/2018 20:30:00,220,22
7/17/2018 20:45:00,218,22
7/17/2018 21:00:00,222,22
7/17/2018 21:15:00,220,22
7/17/2018 21:30:00,215,22
7/17/2018 21:45:00,215,22
7/17/2018 22:00:00,213,22
7/17/2018 22:15:00,211,22
7/17/2018 22:30:00,211,22
7/17/2018 22:45:00,211,22
7/17/2018 23:00:00,209,22
7/17/2018 23:15:00,209,22
7/17/2018 23:30:00,207,22
7/17/2018 23:45:00,199,22
7/18/2018 00:00:00,194,22
7/18/2018 00:15:00,202,22
7/18/2018 00:30:00,209,22
7/18/2018 00:45:00,199,22
7/18/2018 01:00:00,197,22
7/18/2018 01:15:00,192,22
7/18/2018 01:30:00,197,23
7/18/2018 01:45:00,187,23
7/18/2018 02:00:00,194,23
7/18/2018 02:15:00,187,23
7/18/2018 02:30:00,192,23
7/18/2018 02:45:00,187,23
7/18/2018 03:00:00,182,23
7/18/2018 03:15:00,185,23
7/18/2018 03:30:00,180,23
7/18/2018 03:45:00,192,23
7/18/2018 04:00:00,185,23
7/18/2018 04:15:00,180,24
7/18/2018 04:30:00,185,24
7/18/2018 04:45:00,178,24
7/18/2018 05:00:00,182,24
7/18/2018 05:15:00,180,24
7/18/2018 05:30:00,173,24
7/18/2018 05:45:00,180,24
7/18/2018 06:00:00,175,24
7/18/2018 06:15:00,178,24
7/18/2018 06:30:00,173,24
7/18/2018 06:45:00,173,24
7/18/2018 07:00:00,173,24
7/18/2018 07:15:00,173,24
7/18/2018 07:30:00,166,24
7/18/2018 07:45:00,168,24
7/18/2018 08:00:00,166,24
7/18/2018 08:15:00,166,25
7/18/2018 08:30:00,166,25
7/18/2018 08:45:00,168,25
7/18/2018 09:00:00,171,25
7/18/2018 09:15:00,166,25
7/18/2018 09:30:00,171,25
7/18/2018 09:45:00,175,25
7/18/2018 10:00:00,178,25
7/18/2018 10:15:00,175,25
7/18/2018 10:30:00,182,25
7/18/2018 10:45:00,180,25
7/18/2018 11:00:00,187,25
7/18/2018 11:15:00,180,25
7/18/2018 11:30:00,192,25
7/18/2018 11:45:00,194,25
7/18/2018 12:00:00,197,25
7/18/2018 12:15:00,204,25
7/18/2018 12:30:00,209,25
7/18/2018 12:45:00,213,24
7/18/2018 13:00:00,209,24
7/18/2018 13:15:00,213,24
7/18/2018 13:30:00,222,24
7/18/2018 13:45:00,226,24
7/18/2018 14:00:00,226,24
7/18/2018 14:15:00,231,23
7/18/2018 14:30:00,228,23
7/18/2018 14:45:00,231,23
7/18/2018 15:00:00,233,23
7/18/2018 15:15:00,235,22
7/18/2018 15:30:00,231,22
7/18/2018 15:45:00,240,22
7/18/2018 16:00:00,244,22
7/18/2018 16:15:00,242,21
7/18/2018 16:30:00,240,21
7/18/2018 16:45:00,235,21
7/18/2018 17:00:00,240,21
7/18/2018 17:15:00,240,21
7/18/2018 17:30:00,246,21
7/18/2018 17:45:00,237,20
7/18/2018 18:00:00,242,20
7/18/2018 18:15:00,240,20
7/18/2018 18:30:00,244,20
7/18/2018 18:45:00,246,20
7/18/2018 19:00:00,246,20
7/18/2018 19:15:00,244,20
7/18/2018 19:30:00,242,20
7/18/2018 19:45:00,237,20
7/18/2018 20:00:00,242,20
7/18/2018 20:15:00,237,20
7/18/2018 20:30:00,237,20
7/18/2018 20:45:00,240,20
7/18/2018 21:00:00,242,20
7/18/2018 21:15:00,237,20
7/18/2018 21:30:00,224,20
7/18/2018 21:45:00,233,20
7/18/2018 22:00:00,233,20
7/18/2018 22:15:00,226,20
7/18/2018 22:30:00,222,20
7/18/2018 22:45:00,222,20
7/18/2018 23:00:00,228,20
7/18/2018 23:15:00,228,20
7/18/2018 23:30:00,228,20
7/18/2018 23:45:00,222,20
7/19/2018 00:00:00,215,20
7/19/2018 00:15:00,218,20
7/19/2018 00:30:00,222,20
7/19/2018 00:45:00,218,20
7/19/2018 01:00:00,215,20
7/19/2018 01:15:00,218,20
7/19/2018 01:30:00,213,21
7/19/2018 01:45:00,218,21
7/19/2018 02:00:00,215,21
7/19/2018 02:15:00,215,21
7/19/2018 02:30:00,211,21
7/19/2018 02:45:00,213,21
7/19/2018 03:00:00,211,21
7/19/2018 03:15:00,213,21
7/19/2018 03:30:00,209,21
7/19/2018 03:45:00,211,22
7/19/2018 04:00:00,204,22
7/19/2018 04:15:00,197,22
7/19/2018 04:30:00,209,22
7/19/2018 04:45:00,213,22
7/19/2018 05:00:00,199,22
7/19/2018 05:15:00,207,22
7/19/2018 05:30:00,192,22
7/19/2018 05:45:00,197,22
7/19/2018 06:00:00,207,22
7/19/2018 06:15:00,202,23
7/19/2018 06:30:00,194,23
7/19/2018 06:45:00,192,23
7/19/2018 07:00:00,194,23
7/19/2018 07:15:00,199,23
7/19/2018 07:30:00,194,23
7/19/2018 07:45:00,199,23
7/19/2018 08:00:00,197,23
7/19/2018 08:15:00,194,23
7/19/2018 08:30:00,189,23
7/19/2018 08:45:00,189,23
7/19/2018 09:00:00,185,23
7/19/2018 09:15:00,194,23
7/19/2018 09:30:00,192,23
7/19/2018 09:45:00,189,24
7/19/2018 10:00:00,192,24
7/19/2018 10:15:00,197,24
7/19/2018 10:30:00,202,24
7/19/2018 10:45:00,204,24
7/19/2018 11:00:00,202,24
7/19/2018 11:15:00,199,24
7/19/2018 11:30:00,209,24
7/19/2018 11:45:00,202,24
7/19/2018 12:00:00,218,24
7/19/2018 12:15:00,218,23
7/19/2018 12:30:00,215,23
7/19/2018 12:45:00,228,23
7/19/2018 13:00:00,226,23
7/19/2018 13:15:00,233,23
7/19/2018 13:30:00,237,23
7/19/2018 13:45:00,237,23
7/19/2018 14:00:00,242,22
7/19/2018 14:15:00,228,22
7/19/2018 14:30:00,240,22
7/19/2018 14:45:00,249,22
7/19/2018 15:00:00,246,21
7/19/2018 15:15:00,251,21
7/19/2018 15:30:00,249,21
7/19/2018 15:45:00,251,21
7/19/2018 16:00:00,251,20
7/19/2018 16:15:00,251,20
7/19/2018 16:30:00,254,20
7/19/2018 16:45:00,267,20
7/19/2018 17:00:00,256,20
7/19/2018 17:15:00,261,20
7/19/2018 17:30:00,272,19
7/19/2018 17:45:00,269,19
7/19/2018 18:00:00,264,19
7/19/2018 18:15:00,256,19
7/19/2018 18:30:00,259,19
7/19/2018 18:45:00,277,19
7/19/2018 19:00:00,261,19
7/19/2018 19:15:00,275,19
7/19/2018 19:30:00,259,19
7/19/2018 19:45:00,267,19
7/19/2018 20:00:00,259,18
7/19/2018 20:15:00,259,18
7/19/2018 20:30:00,259,18
7/19/2018 20:45:00,256,18
7/19/2018 21:00:00,256,18
7/19/2018 21:15:00,251,18
7/19/2018 21:30:00,249,18
7/19/2018 21:45:00,244,18
7/19/2018 22:00:00,249,18
7/19/2018 22:15:00,246,18
7/19/2018 22:30:00,240,18
7/19/2018 22:45:00,235,18
7/19/2018 23:00:00,249,18
7/19/2018 23:15:00,237,19
7/19/2018 23:30:00,242,19
7/19/2018 23:45:00,240,19
7/20/2018 00:00:00,233,19
7/20/2018 00:15:00,233,19
7/20/2018 00:30:00,228,19
7/20/2018 00:45:00,237,19
7/20/2018 01:00:00,235,19
7/20/2018 01:15:00,233,19
7/20/2018 01:30:00,231,19
7/20/2018 01:45:00,235,20
7/20/2018 02:00:00,226,20
7/20/2018 02:15:00,233,20
7/20/2018 02:30:00,226,20
7/20/2018 02:45:00,218,20
7/20/2018 03:00:00,228,20
7/20/2018 03:15:00,224,20
7/20/2018 03:30:00,226,20
7/20/2018 03:45:00,231,21
7/20/2018 04:00:00,228,21
7/20/2018 04:15:00,224,21
